ASIN,star_rating,ratings,featureBullets,Overview
B0C3W9SNSB,False,False,True,True
B0C6KXXZ2X,False,False,True,True
B0BZPSRX7D,False,False,True,True
B0CHDMRTYG,False,False,True,True
B0DJRC1MQS,True,True,True,True
B0CSN3LW28,False,False,True,True
B0DB1RMJJQ,True,True,True,True
B09B2Q84K1,False,False,True,True
B0C7C9ZQY9,False,False,True,True
B0C3WB85BY,False,False,True,True
B095CPQKND,False,False,True,True
B0CX8XQZSV,False,False,True,True
B0CKXKZF9L,False,False,True,True
B095WZTYKS,False,False,True,True
B07LDKSNG5,False,False,True,True
B09HV1MWDY,False,False,True,True
B0B1Q9G962,False,False,True,True
B0DG98XZXG,False,False,True,True
B0BN1XJS6B,False,False,True,True
B0DFB39VB2,False,False,True,True
B0C37RGWD6,False,False,True,True
B0C7CFQDB8,False,False,True,True
B0D1KG3P1J,False,False,True,True
B0B59DH6ZC,False,False,True,True
B0D3GW8PZV,False,False,True,True
B0BRG6X9JQ,False,False,True,True
B09XF7ZDYY,False,False,True,True
B0BQ3SZ3K4,False,False,True,True
B0BP7TFNF2,False,False,True,True
B0CQM7CKK3,False,False,True,True
B0D429VKQZ,False,False,True,True
B07J4RL6WF,False,False,True,True
B0CKTWKVR2,False,False,True,True
B0BFJ223MS,False,False,True,True
B0BFF769FW,False,False,True,True
B09WYFPYL9,False,False,True,True
B01LX1XJ2R,False,False,True,True
B0C3XWM75X,False,False,True,True
B0CG3JQXDD,False,False,True,True
B0CQHD9B9Y,False,False,True,True
B09JZGMC2V,False,False,True,True
B0CW9CYGXR,False,False,True,True
B0913F336N,False,False,True,True
B093GHDFJR,False,False,True,True
B0B153T1LZ,False,False,True,True
B0BM7WJRKC,False,False,True,True
B0CRF1BDML,False,False,True,True
B0BQ32S8QH,False,False,True,True
B0BSC98CPZ,False,False,True,True
B095CL6N3F,False,False,True,True
B0BM7XFDZM,False,False,True,True
B0C7CFPFGS,False,False,True,True
B0BSC8XYHC,False,False,True,True
B0B3RWSYZM,False,False,True,True
B0CWDCH7MS,False,False,True,True
B0BN68YQQ3,False,False,True,True
B0CBMR8M7N,False,False,True,True
B0BM7WND6G,False,False,True,True
B0B3NBN265,False,False,True,True
B095CNF23H,False,False,True,True
B0BZPS2FWG,False,False,True,True
B0CY21K2G5,False,False,True,True
B0CY1ZPDRQ,False,False,True,True
B0CW9K94TW,False,False,True,True
B0CHYGG56Q,False,False,True,True
B0CQXR5PKD,False,False,True,True
B0DJRB55C5,True,True,True,True
B09YFX43VV,False,False,True,True
B0BGY3NF4L,False,False,True,True
B0B7WPL6HP,False,False,True,True
B0CN1DHTPR,True,True,True,True
B0B6WDZTTC,False,False,True,True
B0C9DQLJ3R,False,False,True,True
B0B68P2435,False,False,True,True
B0BXWZ5864,False,False,True,True
B0CX22JTS2,False,False,True,True
B0BQ3TRBQN,False,False,True,True
B09JJQZXP3,False,False,True,True
B0CBSMN3MD,False,False,True,True
B09QHZ623Q,False,False,True,True
B0D54H343P,False,False,True,True
B0D66J9MH6,False,False,True,True
B0B1QNGGHJ,False,False,True,True
B0CG3J9P1K,False,False,True,True
B09ZYN527F,False,False,True,True
B083NQB5QB,False,False,True,True
B0CHPTN2LP,False,False,True,True
B0B1Q679LZ,False,False,True,True
B09BJQN28G,False,False,True,True
B0C3WHJF8W,False,False,True,True
B0CH4V64JW,False,False,True,True
B0BSC7VKMD,False,False,True,True
B0BGKY682C,False,False,True,True
B0CQJXPNNT,False,False,True,True
B0B51JFG76,False,False,True,True
B09WDLPDK5,False,False,True,True
B09NRQ4B8K,False,False,True,True
B0CHD4ZNBQ,False,False,True,True
B0B8RZKZ7L,False,False,True,True
B0CW6FK5L4,False,False,True,True
B07J51C4MW,False,False,True,True
B07YJTNG2H,False,False,True,True
B0CWCVHYDQ,False,False,True,True
B0CX5FXRL2,False,False,True,True
B095CMF78N,False,False,True,True
B0CWH7WLMY,False,False,True,True
B0CCRZVC9B,False,False,True,True
B08ZSNBY58,False,False,True,True
B09WRK3ZHN,False,False,True,True
B093GJWP6F,False,False,True,True
B0C1DHHL21,False,False,True,True
B0DFCRLBLW,True,True,True,True
B0CXHTG2F2,False,False,True,True
B0DH4VLNNF,False,False,True,True
B0CG3K1WGS,False,False,True,True
B0C7CCGK6T,False,False,True,True
B0CQV6F23N,False,False,True,True
B08ZRWKVXV,False,False,True,True
B0DDTGKT9Q,False,False,True,True
B0BRVJZ21T,False,False,True,True
B0BS48YKKR,False,False,True,True
B0BNN4P8FT,False,False,True,True
B0CVDZMX5N,False,False,True,True
B0BNN51SKC,False,False,True,True
B0CMD4QBKY,False,False,True,True
B0BN4J6BQY,True,True,True,True
B084JK3W9T,False,False,True,True
B097RH6Q31,False,False,True,True
B0BBLRJ5BC,False,False,True,True
B09S7JH47F,False,False,True,True
B08M9PY7C5,False,False,True,True
B098SZWYR2,False,False,True,True
B09VDPYJ5H,False,False,True,True
B08T1T6TQK,False,False,True,True
B0C8Z3TRS3,False,False,True,True
B08M9BTWP4,False,False,True,True
B0BS48P6NB,False,False,True,True
B0DF7ZY2M1,False,False,True,True
B09B3S565N,False,False,True,True
B0DC5B11CC,False,False,True,True
B0DBGQMBMJ,False,False,True,True
B081CGVF53,False,False,True,True
B09N7TJ4B9,False,False,True,True
B0CRQD9J6C,False,False,True,True
B0CRPNYN2T,False,False,True,True
B0CRQD32K9,False,False,True,True
B0CHFPQW7Q,False,False,True,True
B0CQGK9XS9,False,False,True,True
B07R7Z8SB3,False,False,True,True
B0BZCXRCNT,False,False,True,True
B0D41MRFQH,True,True,True,True
B0DHRPWLPD,False,False,True,True
B0B5VFX1Y9,False,False,True,True
B0D8LB3TDM,False,False,True,True
B0D3PCH1K1,False,False,True,True
B07KWP6YJZ,False,False,True,True
B0D7J65SVH,False,False,True,True
B07YL3879B,False,False,True,True
B096DYL4CV,False,False,True,True
B0BZCWJCH2,False,False,True,True
B097T27GMR,False,False,True,True
B0CXM9DF17,False,False,True,True
B0BGH18LNC,False,False,True,True
B0CSXMN3V2,False,False,True,True
B0CQV42KGH,False,False,True,True
B0B69L4XHL,False,False,True,True
B0DJ4YVFSD,False,False,True,True
B0BGGYZW9J,False,False,True,True
B0DFHKH79C,False,False,True,True
B0CHFTMTYF,False,False,True,True
B083P29F2N,False,False,True,True
B0DGPL4VRT,False,False,True,True
B0CWF116B2,False,False,True,True
B0CQGJY4WD,False,False,True,True
B0CT8S5CZF,False,False,True,True
B0DK9974FY,False,False,True,True
B0DJ5LF7ZG,True,True,True,True
B0DJ5LHK5D,True,True,True,True
B0CRPNG4BQ,False,False,True,True
B07JZG6PHN,False,False,True,True
B08BTMLQNY,False,False,True,True
B09ZLL8JJ4,False,False,True,True
B08GZCW7XJ,False,False,True,True
B0BRVL7N8Y,False,False,True,True
B07MDMWM59,False,False,True,True
B0CTHQYB9K,False,False,True,True
B08JV67752,False,False,True,True
B0DGZ2F3ZT,False,False,True,True
B0D7DKYQ14,False,False,True,True
B0BBXDM9VB,False,False,True,True
B0DJFNX9RN,False,False,True,True
B09KTTYTKR,False,False,True,True
B0D9GNFMM2,False,False,True,True
B0DGZ8ST57,False,False,True,True
B08HL2DSQX,False,False,True,True
B0CHFMK1M2,False,False,True,True
B0DCQD1NK1,False,False,True,True
B0DF5K6PBS,False,False,True,True
B0BF99T1XG,False,False,True,True
B09WYZW846,False,False,True,True
B08HWPZJFR,False,False,True,True
B0CRPP662D,False,False,True,True
B097C9FRQ3,False,False,True,True
B096FMN3HG,False,False,True,True
B0DJ5K3QDG,True,True,True,True
B0CJFSLR87,False,False,True,True
B0DGQNQZ64,False,False,True,True
B0CPF15K8W,False,False,True,True
B0D4MDKCF3,False,False,True,True
B0063BLDGK,False,False,False,True
B0CKBJPG6G,False,False,True,True
B0CTQ918QQ,False,False,True,True
B0DG8H2VMM,False,False,True,True
B09YLFGLC6,False,False,False,True
B0CW5RT4G1,False,False,True,True
B09PZ5K6VV,False,False,True,True
B0CWTV32GX,False,False,True,True
B0CQD2Z3LS,False,False,True,True
B0CQBYHR54,False,False,True,True
B0CTXPCWLL,False,False,True,True
B0DGD97GBZ,False,False,True,True
B0C24SWYXJ,False,False,True,True
B0CVL8GSR2,False,False,True,True
B0D4MFFD2X,False,False,True,True
B0D9QSY33G,False,False,True,True
B0DCW519JG,False,False,True,True
B081CHJZH5,False,False,True,True
B097ML9ZRX,False,False,True,True
B0DHY1CTNJ,False,False,True,True
B0DK5QHWLH,True,True,True,True
B0CYBVSY6G,False,False,True,True
B0BL43YBJL,False,False,True,True
B0CSXNSPPD,False,False,True,True
B0DHRTFZG9,True,True,True,True
B0CTMJ3PP6,False,False,True,True
B0BW9JQX2B,False,False,True,True
B0CS6V8K3K,False,False,True,True
B0CZXZG1BW,False,False,True,True
B0B2MP9QDV,False,False,True,True
B07M6ZG8L7,False,False,True,True
B0B3NCJSV1,False,False,True,True
B09V325VFC,False,False,True,True
B0C4TDNPRZ,False,False,True,True
B07P86R7LS,False,False,True,True
B08S3MSGT9,False,False,False,True
B08KLR166J,False,False,True,True
B0727WCBJ5,False,False,True,True
B07T14NPVG,False,False,True,True
B095PMCH94,False,False,True,True
B0BLW53THX,False,False,True,True
B07LH5JMHQ,False,False,True,True
B09WYV42G1,False,False,True,True
B07P73DF79,False,False,True,True
B08L13PPNS,False,False,True,True
B075B14WT9,False,False,True,True
B0C1V48SCX,False,False,True,True
B07ZYZGH8G,False,False,True,True
B06XSD5D99,False,False,True,True
B0CV4YFLBR,False,False,True,True
B07Q31CC7B,False,False,True,True
B091MK45DB,False,False,True,True
B0BQJL99KR,False,False,True,True
B07MMZJGFK,False,False,True,True
B09TZSJHXS,False,False,True,True
B0BFNPL23N,False,False,True,True
B09VT9DT6H,False,False,True,True
B0CNH38J1K,False,False,True,True
B08LZKKSMV,False,False,True,True
B07NQ9DG7F,False,False,True,True
B0B15GYNS4,False,False,True,True
B07P41HV9F,False,False,True,True
B07BP3DNGX,False,False,True,True
B0CV4CLG4R,False,False,True,True
B07Q538CC5,False,False,True,True
B099ZJXH22,False,False,True,True
B0B15HGZQB,False,False,True,True
B09KNPC4TZ,False,False,True,True
B0CZ15Q41X,False,False,True,True
B0B15GRS3X,False,False,True,True
B09KXGKG36,False,False,True,True
B0829S4YMT,False,False,True,True
B0B66TGWK6,False,False,True,True
B0C1N366XM,False,False,True,True
B0B134321X,False,False,True,True
B07D59FYRD,False,False,True,True
B09YQ4MVSN,False,False,True,True
B0DBHRCDQ9,False,False,True,True
B01A8I99GE,False,False,True,True
B0D3DDQH3T,False,False,True,True
B0BXJB7T4B,False,False,True,True
B09Q18JZTQ,False,False,True,True
B0756YR9LG,False,False,True,True
B0BV8XKZTG,False,False,True,True
B0BFN3P659,False,False,True,True
B085N48TMT,False,False,True,True
B08TX5WRT9,False,False,True,True
B0CX16G3CY,False,False,True,True
B0BBFBKG5X,False,False,True,True
B09VT4YP91,True,True,True,True
B085N4GTWB,False,False,True,True
B09V2ZQN8V,False,False,True,True
B0D6G61MBF,False,False,True,True
B0BB7XTV12,False,False,True,True
B0C6J92XRK,False,False,True,True
B08M42Q4XH,False,False,True,True
B08D89DVZP,False,False,True,True
B0C74GQ2XK,False,False,True,True
B07P5F5B4B,False,False,True,True
B0DJQMV33C,True,True,True,True
B09VGZBNZG,False,False,True,True
B07SQ2MN8G,False,False,True,True
B0D66G95W9,False,False,True,True
B083JGH84Y,False,False,True,True
B0C8DLLGJP,False,False,True,True
B0CV4BX1J6,False,False,True,True
B0C1PBL71P,False,False,True,True
B0B3JQ9BNH,False,False,True,True
B0CQWFZT41,False,False,True,True
B0B6VTDSNK,False,False,True,True
B07L9DMG5K,False,False,True,True
B08KFFB1KW,False,False,True,True
B0CXQ41KD4,False,False,True,True
B07RMXB9VY,False,False,True,True
B08M3WZBB3,False,False,True,True
B09HHG51PY,False,False,True,True
B09JCG5HYZ,False,False,True,True
B07J44LDF5,False,False,True,True
B079VD8TS3,False,False,True,True
B0CV4YSB7W,False,False,True,True
B0C5DRCYDF,False,False,True,True
B0B135H15Y,False,False,True,True
B0BFWXBD47,False,False,True,True
B098P6X2BY,False,False,True,True
B092TSZHBN,False,False,True,True
B0B73SDFWP,False,False,True,True
B0C4H4MYNK,False,False,True,True
B00YK9SAOA,False,False,True,True
B099PNS449,False,False,True,True
B08MKXBVQJ,False,False,True,True
B07R1MFTK7,False,False,True,True
B0BDS8TH3T,False,False,True,True
B0CW9Y3XHH,False,False,True,True
B0B15HRBGM,False,False,True,True
B09BR6QVK9,False,False,True,True
B08Z77BRV4,False,False,True,True
B0CL35PVL8,False,False,True,True
B08XQRT2H4,False,False,True,True
B0CTXJ5NV7,False,False,True,True
B07V5HJLG7,False,False,True,True
B08VS48J4W,False,False,True,True
B09HNVPY8C,False,False,True,True
B0BCGQQB9F,False,False,True,True
B09VGYDJS5,False,False,True,True
B0BGSN6WM3,False,False,True,True
B07P8S9X1Q,False,False,True,True
B0CV5543GD,False,False,True,True
B07DYRP5YD,False,False,True,True
B0D1MYGSMT,False,False,True,True
B0CBBC6NJQ,False,False,True,True
B0C9T81CRV,False,False,True,True
B0CTK6BJJ9,False,False,True,True
B07JQV83CC,False,False,True,True
B0C1V1JLK6,False,False,True,True
B07QBCC7NW,False,False,True,True
B07DFNQD2Z,False,False,True,True
B0B7DSCPBF,True,True,True,True
B07W3MBJBM,False,False,True,True
B08V5C9P1Y,False,False,True,True
B07NJ654V9,False,False,True,True
B083BX5W9S,False,False,True,True
B08CSB2Y5P,False,False,True,True
B08D8SSCQ7,False,False,True,True
B082CYV8S4,False,False,True,True
B07Z1XTWMY,False,False,True,True
B0CBB9V9XG,False,False,True,True
B08NTPVDJG,False,False,True,True
B0CJNX6V78,False,False,True,True
B01MU6O7H7,False,False,True,True
B09Y3C1KBN,False,False,True,True
B0B5552HXB,False,False,True,True
B0CG18LM4H,False,False,True,True
B0CBB8QXW1,False,False,True,True
B0C1V3XGVX,False,False,True,True
B0CMCKKCYR,False,False,True,True
B0B8X7FFD5,False,False,True,True
B0B15GM9JG,False,False,True,True
B0CV4VZX49,False,False,True,True
B08M3ZGYND,False,False,True,True
B01F9980XK,False,False,True,True
B07RTYGY8H,False,False,True,True
B01LB3P8N8,False,False,True,True
B0B1DQVVJK,False,False,True,True
B07J48LCG7,False,False,True,True
B0BFQCCBDF,False,False,True,True
B0CL2DQZSP,False,False,True,True
B07MTFBT1P,False,False,True,True
B0B6RJSQN4,False,False,True,True
B0B6HWNSSC,False,False,True,True
B0BTVSZTD5,False,False,True,True
B0CGHWHD7V,False,False,True,True
B07SQZZ1KX,False,False,True,True
B0CBB9VV3V,False,False,True,True
B0BFQHHM38,False,False,True,True
B07331VCD2,False,False,True,True
B0BFQHG5XP,False,False,True,True
B0B2LX5NJT,False,False,True,True
B0B5X95VCQ,False,False,True,True
B0CN11XNPG,False,False,True,True
B084KK1XL6,False,False,True,True
B0C9CRFSQQ,False,False,True,True
B09GN9HGPN,False,False,True,True
B0CGRKFQ4Y,False,False,True,True
B07NJHR5WY,False,False,True,True
B08V5MVWD8,False,False,True,True
B073MFGJHP,False,False,True,True
B0B6RK3NCN,False,False,True,True
B0CBBBRD51,False,False,True,True
B0BRXMYCQ1,False,False,True,True
B0D925FCDY,False,False,True,True
B09MQQPT9H,False,False,True,True
B07KVFRLQW,False,False,True,True
B0D9H99BMX,False,False,True,True
B07W3G365X,False,False,True,True
B0D8T4SJXV,False,False,True,True
B09X1CD4GB,False,False,True,True
B0BX921HPN,False,False,True,True
B08JGZMYX8,False,False,True,True
B073VQ565Y,False,False,True,True
B079H9VFRT,False,False,True,True
B0B5D7RGG7,False,False,True,True
B07MDGSP8F,False,False,True,True
B01G76C55I,False,False,True,True
B0BD5R89RQ,False,False,True,True
B0CK6N9VDC,False,False,True,True
B0BJF1GF29,False,False,True,True
B07GQ7P16Y,False,False,True,True
B07H3K85H5,False,False,True,True
B07BH5CR7P,False,False,False,True
B08JM33QNK,False,False,True,True
B07MXKMWT5,False,False,True,True
B07D2F8JNS,False,False,True,True
B091Q7JNTC,False,False,True,True
B07G5XQN9D,False,False,True,True
B0BRP4LVN2,False,False,True,True
B0DBZDJN6Z,False,False,True,True
B0D9W4DLYZ,False,False,True,True
B0D62RXPTV,False,False,True,True
B099WNYHY2,False,False,True,True
B08GD2D6ZC,False,False,True,True
B08JM1TG4P,False,False,True,True
B0769KTM52,False,False,True,True
B00ECWG1NC,False,False,True,True
B08426FNBJ,False,False,True,True
B0DDKD4RSC,False,False,False,True
B082YJJQ3S,False,False,True,True
B01CM8GUHE,False,False,True,True
B07MXL9FJX,False,False,True,True
B01N8UHYTB,False,False,True,True
B09LVH9PPN,False,False,True,True
B00ISNVM0S,False,False,True,True
B0CFFWYLJ8,False,False,True,True
B0D9NMS63L,False,False,True,True
B08JM29834,False,False,True,True
B07CQ2DBSN,False,False,True,True
B016DMZ3LY,False,False,True,True
B0BPCPQ6Q9,False,False,True,True
B07DN93B9R,False,False,True,True
B0BNHD7MM3,False,False,True,True
B06WGNZRQ9,False,False,True,True
B0BHTJ3HVY,False,False,True,True
B099WR4WHC,False,False,True,True
B08XJKVMZB,False,False,True,True
B0CCFV4DV2,False,False,True,True
B0BPSRY3XS,False,False,True,True
B07NJPQXVS,False,False,True,True
B0C58HJTW5,False,False,True,True
B0BKFRFDN4,False,False,True,True
B08K8T2JNN,False,False,True,True
B0D78QRYKV,False,False,True,True
B0CN18FVWD,False,False,True,True
B0DDKF19RD,False,False,False,True
B0DDKDQ6D2,False,False,False,True
B0DDKCSXK2,False,False,False,True
B08JH31HS9,False,False,True,True
B0BXKSD1VQ,True,True,True,True
B00EVZ83J0,False,False,True,True
B012SPKP9U,False,False,True,True
B0CS35LVFT,False,False,True,True
B00AG37H8Y,False,False,True,True
B084QW78YC,False,False,True,True
B07CNVJ241,False,False,True,True
B09R1N7P5V,False,False,True,True
B0DDTZ57CQ,False,False,False,True
B0183Y7Z4I,False,False,True,True
B00ULPQTXQ,False,False,True,True
B079VTDT5G,False,False,True,True
B091F3ZJHB,False,False,True,True
B0183NW5H6,False,False,True,True
B01MFG732O,False,False,True,True
B0D62PWWYD,False,False,True,True
B0D9W29Y5V,False,False,True,True
B0BNVTCZP1,False,False,True,True
B0BGFKTNG9,False,False,True,True
B0BQMFKWYK,False,False,True,True
B01M1XZ1PW,False,False,True,True
B084261V7Z,False,False,True,True
B00ISNU2KY,False,False,True,True
B09537TQX7,False,False,False,True
B0CDC7XYD1,False,False,False,True
B075P5L5D4,False,False,True,True
B083JXS2YT,False,False,True,True
B0CCFQZLM2,False,False,True,True
B0768YSHWF,False,False,True,True
B0CW1BDTQS,False,False,True,True
B07C9GY2YY,False,False,True,True
B01GDWNV86,False,False,True,True
B07JFXW454,False,False,True,True
B07BS3LCTS,False,False,True,True
B0D836RX43,False,False,True,True
B00BV5FHKG,False,False,True,True
B0D4VGVSYN,False,False,True,True
B0B7BK55X1,False,False,True,True
B079H9VFRR,False,False,True,True
B07RXZPMZ8,False,False,True,True
B07GK4RC4W,False,False,True,True
B00HPSPBX6,False,False,True,True
B07ZW91L56,False,False,True,True
B082YJYGNS,False,False,True,True
B088BVZGL4,False,False,True,True
B0784GGT3G,False,False,True,True
B0BS6ZP7KS,False,False,True,True
B00MIFIVLU,False,False,True,True
B0C27Q8WC3,True,True,True,True
B0BQ4ZD1HR,False,False,True,True
B08C3DJ66R,False,False,True,True
B0BGNYFP53,False,False,True,True
B0CXJ7SG7B,False,False,True,True
B09RPVTZFG,False,False,True,True
B08463LRFV,False,False,True,True
B07VJN2VLN,False,False,True,True
B0C8MZ9W29,False,False,True,True
B0B7JP7RDX,False,False,True,True
B0D5XWVY6Q,False,False,True,True
B08VWHXJM1,False,False,True,True
B0DG92Q6WQ,False,False,True,True
B09RGJCVW6,False,False,True,True
B08GCTG1KX,False,False,True,True
B09WYD7NVB,False,False,True,True
B0D7CL7DNB,False,False,True,True
B0BCGS9GP8,False,False,True,True
B07VGYMYRK,False,False,True,True
B08WJ1YS3N,False,False,True,True
B0C29CZ9T2,False,False,True,True
B09FGDX3LL,False,False,True,True
B07QVQSZDK,False,False,True,True
B0C5F2SHP9,False,False,True,True
B0BVJ374XH,False,False,True,True
B09RX4LPS4,False,False,True,True
B0CWR58M7V,False,False,True,True
B07BZF3N1J,False,False,True,True
B08PD75DLQ,False,False,True,True
B0BT23WKRH,False,False,True,True
B0CKBJVYXF,False,False,True,True
B0CS3H3X17,False,False,True,True
B07XZ5N3S2,False,False,True,True
B0C5MT4VKQ,False,False,True,True
B09DGBFJR3,False,False,True,True
B0CR1LC6KB,False,False,True,True
B0D3C6M18P,False,False,True,True
B098B86V2W,False,False,True,True
B08FZSVXMX,False,False,True,True
B08D3L7853,False,False,True,True
B09RGG7JD2,False,False,True,True
B0D5H4651F,False,False,True,True
B0CHDNY9GQ,False,False,True,True
B0BD5QGR13,False,False,True,True
B00SWEF79A,False,False,True,True
B0BDST4MMM,False,False,True,True
B0B1757MPN,False,False,True,True
B0C9DYZM3N,False,False,True,True
B0987QBHZQ,False,False,True,True
B0D6KP3FZD,False,False,True,True
B0D7ZTDSDM,False,False,True,True
B0CQM9R288,False,False,True,True
B0D1G6F9T1,False,False,True,True
B0CXM9L8CT,False,False,True,True
B0CGM3DHRJ,False,False,True,True
B0D1G7CDN8,False,False,True,True
B0D1G8652V,False,False,True,True
B0BTDMTV93,False,False,True,True
B0BZ4KDGBT,False,False,True,True
B0C68X7D2T,False,False,True,True
B0B8T9G3KQ,False,False,True,True
B09XDJ787R,False,False,True,True
B0BXDP2919,False,False,True,True
B0BC6VWT83,False,False,True,True
B0C2QHL91S,False,False,True,True
B09FGDT5SP,False,False,True,True
B0B8T7TGQD,False,False,True,True
B0CS3KF8BM,False,False,True,True
B07LBFPDNX,False,False,True,True
B0CV5KDGY1,False,False,True,True
B07QNWSRBL,False,False,True,True
B0CHYSS93W,False,False,True,True
B0BLW6BWH2,False,False,True,True
B08D984GTP,False,False,True,True
B0BR5LF2XB,False,False,True,True
B0CR2VKCJ6,False,False,True,True
B0CJ8VF4F9,False,False,True,True
B08658MWBN,False,False,True,True
B09XXPBS6L,False,False,True,True
B0761MPJFL,False,False,True,True
B0CLH7VN2W,False,False,True,True
B013V4E7N2,False,False,False,True
B095SYTLBL,False,False,True,True
B09N2GWGRF,False,False,True,True
B077MZ785Q,False,False,True,True
B0CRBKTJWW,False,False,True,True
B0CJ36M3B9,False,False,True,True
B0CM38ZSYD,False,False,True,True
B0CBFP8SGT,False,False,True,True
B0C29KJMYX,False,False,True,True
B0BBCCZ6JN,False,False,True,True
B0BN16P6GC,False,False,True,True
B0C9DZKHQD,False,False,True,True
B0963YKCK8,False,False,True,True
B0BVMBXV2V,False,False,True,True
B0BC6NL8G9,False,False,True,True
B09PYM8BMQ,False,False,True,True
B0B8DPDTFM,False,False,True,True
B0BVMCDYSD,False,False,True,True
B0BVMF8JBK,False,False,True,True
B07RK4RRGX,False,False,True,True
B0C1NSWTVC,False,False,True,True
B08BXFB2RV,False,False,True,True
B0B8T5XLV8,False,False,True,True
B0C6TC3QGQ,False,False,True,True
B0CRBD1K3F,True,True,True,True
B0DCPCSF5Z,False,False,True,True
B0DCPCGMBW,False,False,True,True
B0DCPCG71B,False,False,True,True
B09NN4WSD8,False,False,True,True
B0CF563SC9,False,False,True,True
B0C29KRJ18,False,False,True,True
B0C353BSFM,False,False,True,True
B0BX499JV8,False,False,True,True
B0DFHCJQSR,False,False,True,True
B099N489FM,False,False,True,True
B08TM5SR4N,False,False,True,True
B08PWYZ7DM,False,False,True,True
B09QX6Q1Q3,False,False,True,True
B0CJM3K21P,False,False,True,True
B08KNGY7TM,False,False,True,True
B0CKFDP7N2,False,False,True,True
B0BHH5BNKL,False,False,True,True
B07VY4YY61,False,False,True,True
B09SXSPBFY,False,False,True,True
B08KRFFF8W,False,False,True,True
B0CSDZHMVP,False,False,True,True
B0BGDMKH69,False,False,True,True
B0CL515ZZV,False,False,True,True
B0D39X9T6X,False,False,True,True
B08PWTNPL9,False,False,True,True
B0DC42PC4T,False,False,True,True
B0CLRQNT2Q,False,False,True,True
B0BFDXJ3PJ,False,False,True,True
B0B748PRZ2,False,False,True,True
B0BWYYPD2R,False,False,True,True
B07F8PFCHQ,False,False,True,True
B0BLVZSTRV,False,False,True,True
B0CSC2VXTS,False,False,True,True
B0CLY3HDSX,False,False,True,True
B0BRPZ2P2C,False,False,True,True
B09JWLQQLX,False,False,True,True
B082QHKN35,False,False,True,True
B09W67XYQL,False,False,True,True
B0C7CY8BQX,False,False,True,True
B0D6VR54FN,False,False,True,True
B08FZJJ91Z,False,False,True,True
B08L5B7TY4,False,False,True,True
B0CBVMQNWJ,False,False,True,True
B09QX3N5RD,False,False,True,True
B0BBB4Q6JZ,False,False,True,True
B09NN3VXQ4,False,False,True,True
B0CVB5J7DF,False,False,True,True
B0C3JHRSZJ,False,False,True,True
B08PKRT5NW,False,False,True,True
B07XM8GP8T,False,False,True,True
B0BQHTJ5M7,False,False,True,True
B07WNWSVTJ,False,False,True,True
B0CTZR49LK,False,False,True,True
B08NF511W7,False,False,True,True
B09N71Y3G6,False,False,True,True
B0BLNRWQ6R,False,False,True,True
B07YP1VXX7,False,False,True,True
B09VXY6LPX,False,False,True,True
B08JW14JK6,False,False,True,True
B0BMG7T6LV,False,False,True,True
B0CSC12LF1,False,False,True,True
B0BLW29GTK,False,False,True,True
B0CVVTLB4J,False,False,True,True
B0CXY56QJ5,False,False,True,True
B0CXY6F7N2,False,False,True,True
B0CXXYH4HB,False,False,True,True
B0CF5B48HJ,False,False,True,True
B09RBF4DTC,False,False,True,True
B0C29FCQ13,False,False,True,True
B08M9HY6YJ,False,False,True,True
B09QXF56JM,False,False,True,True
B0CL4ZCYS1,False,False,True,True
B0C5JB93FH,False,False,True,True
B0BQHWG62L,False,False,True,True
B08JQJWKJ1,False,False,True,True
B0BFDXTC13,False,False,True,True
B0BLNQFY7S,False,False,True,True
B08JW125RC,False,False,True,True
B0B5ZKZYFX,False,False,True,True
B0C5M193T8,False,False,True,True
B0D3PSS4P7,False,False,True,True
B096NC4VBN,False,False,True,True
B0C8TH79N3,False,False,True,True
B0C35B3R1T,False,False,True,True
B08PWVW1VD,False,False,True,True
B07X4HPC4P,False,False,True,True
B0CQQP12K6,False,False,True,True
B09N6FQCJB,False,False,True,True
B0CSC43V2S,False,False,True,True
B0B4P18ZLX,False,False,True,True
B0BSR35MCM,False,False,True,True
B0BHYHTX4F,False,False,True,True
B09P1NRQRB,False,False,True,True
B0CYGNSDLS,False,False,True,True
B0D6VRFNWQ,False,False,True,True
B0C6MJT2G6,False,False,True,True
B09TWNLXJY,False,False,True,True
B09HTFDZZ8,False,False,True,True
B08PRXXQB3,False,False,True,True
B0BQHSD56P,False,False,True,True
B0BJFDRH12,False,False,True,True
B084N56V2H,False,False,True,True
B09XXR3C2B,False,False,True,True
B081ZYBPST,False,False,True,True
B09XDHY8XY,False,False,True,True
B0B4P1YSVG,False,False,True,True
B09RG4Z351,False,False,True,True
B09N6VC83V,False,False,True,True
B0BGDK3J3M,False,False,True,True
B08XY2D9J3,False,False,True,True
B09HCGB764,False,False,True,True
B08FZS2NFS,False,False,True,True
B0C4PWGKQG,False,False,True,True
B09N6J8LQY,False,False,True,True
B0CSPHWBQC,False,False,True,True
B09J55RDXC,False,False,True,True
B0CKFCX1DL,False,False,True,True
B089SQKSJ6,False,False,True,True
B0CX5FLQ9V,False,False,True,True
B0CMQNCC9Y,True,True,True,True
B0C5XRDQKQ,False,False,True,True
B07NHYLTY7,False,False,True,True
B07LB67L57,False,False,True,True
B0B2576P51,False,False,True,True
B0CMZW8DLY,False,False,True,True
B0D83C21PQ,False,False,True,True
